0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.0 0.0
1.55 0.0 0.0
1.6500000000000001 0.0 0.0
1.75 0.0 0.0
1.85 0.0 0.0
1.9500000000000002 0.0 0.0
2.0500000000000003 0.0 0.0
2.15 0.0 0.0
2.25 0.0 0.0
2.35 0.0 0.0
2.45 0.0 0.0
2.5500000000000003 0.0 0.0
2.6500000000000004 0.0 0.0
2.75 0.0 0.0
2.85 0.0 0.0
2.95 0.0 0.0
3.0500000000000003 0.0 0.0
3.1500000000000004 0.0 0.0
3.25 0.0 0.0
3.35 0.0 0.0
3.45 0.0 0.0
3.5500000000000003 0.0 0.0
3.6500000000000004 0.0 0.0
3.75 0.0 0.0
3.85 0.0 0.0
3.95 0.0 0.0
4.05 0.0 0.0
4.15 0.0 0.0
4.25 0.0 0.0
4.3500000000000005 0.0 0.0
4.45 0.0 0.0
4.55 0.0 0.0
4.65 0.0 0.0
4.75 0.0 0.0
4.8500000000000005 0.0 0.0
4.95 0.0 0.0
5.050000000000001 0.0 0.0
5.15 0.0 0.0
5.25 0.0 0.0
5.3500000000000005 0.0 0.0
5.45 0.0 0.0
5.550000000000001 0.0 0.0
5.65 0.0004135604843099826 0.00125
5.75 0.001197903647011807 0.005
5.8500000000000005 0.001350184148614831 0.009375
5.95 0.0026103644955895846 0.018125
6.050000000000001 0.0036068379548644986 0.030625
6.15 0.003839548456914062 0.044375
6.25 0.003886653359477951 0.058750000000000004
6.3500000000000005 0.00507484217183342 0.078125
6.45 0.004601369841713987 0.09625
6.550000000000001 0.0052312461261769805 0.11750000000000001
6.65 0.010896541017233695 0.163125
6.75 0.010576077962955606 0.20875
6.8500000000000005 0.011394976536803795 0.259375
6.95 0.01598917413269248 0.3325
7.050000000000001 0.016601287464944922 0.410625
7.15 0.023112724383007533 0.5225
7.25 0.019716690818795145 0.620625
7.3500000000000005 0.025048963270146354 0.74875
7.45 0.02557034961926888 0.883125
7.550000000000001 0.028024145941561347 1.034375
7.65 0.03406396209453457 1.223125
7.75 0.03527872444070092 1.42375
7.8500000000000005 0.04199118713768567 1.66875
7.95 0.04605914567750616 1.944375
8.05 0.05470086732094834 2.2800000000000002
8.15 0.05803760111432325 2.645
8.25 0.06313716052725629 3.051875
8.35 0.07006011572154623 3.5143750000000002
8.450000000000001 0.07885837381018433 4.0475
8.55 0.08515139845463483 4.636875
8.65 0.09236914041684506 5.29125
8.75 0.09087345707652686 5.95
8.85 0.09557386840533733 6.65875
8.950000000000001 0.1006195446258379 7.421875
9.05 0.10679024265727162 8.25
9.15 0.11432435600277085 9.15625
9.25 0.12019794158971545 10.13
9.35 0.123001666358478 11.148125
9.450000000000001 0.12713878287796504 12.223125
9.55 0.13360978267798998 13.376875
9.65 0.1362423551800646 14.578125
9.75 0.1415169348379399 15.851875
9.850000000000001 0.14689050484476293 17.20125
9.950000000000001 0.15428752409952115 18.6475
10.05 0.15567659453681174 20.13625
10.15 0.16121012385096486 21.708750000000002
10.25 0.16555668292067785 23.355625
10.350000000000001 0.1684735411678004 25.064375000000002
10.450000000000001 0.17783778710558745 26.903125
10.55 0.17507553194445802 28.748125
10.65 0.18256998698957536 30.708750000000002
10.75 0.1842729443317022 32.725
10.850000000000001 0.19283545968762944 34.874375
10.950000000000001 0.19967954166028992 37.14125
11.05 0.20629947287040093 39.52625
