0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.00802382136093298 0.0015748031496062992
1.55 0.0959705420382326 0.023097112860892405
1.6500000000000001 0.34703763966943385 0.11128608923884506
1.75 0.3654491202288697 0.21574803149606261
1.85 0.33194817212179106 0.321784776902887
1.9500000000000002 0.2351802434475738 0.40524934383202077
2.0500000000000003 0.14052822740381016 0.46036745406824153
2.15 0.11681110376348869 0.510761154855643
2.25 0.13888060343286984 0.5763779527559056
2.35 0.17111029065173672 0.6645669291338577
2.45 0.22864697982874027 0.79265091863517
2.5500000000000003 0.3858041944852089 1.0267716535433073
2.6500000000000004 0.48940232737153255 1.3475065616797892
2.75 0.5095014581963959 1.7070866141732277
2.85 0.5096964876431467 2.0934383202099744
2.95 0.5280858617053109 2.522309711286088
3.0500000000000003 0.5055170367889554 2.961154855643045
3.1500000000000004 0.5232535964936799 3.445669291338583
3.25 0.517114060341327 3.955380577427822
3.35 0.5689080785446772 4.551181102362205
3.45 0.5657097396305611 5.179527559055121
3.5500000000000003 0.5923161868023922 5.876115485564303
3.6500000000000004 0.6358873409887034 6.666666666666668
3.75 0.6548299125631382 7.525984251968502
3.85 0.6717311568387091 8.455118110236223
3.95 0.6864638292912872 9.454593175853025
4.05 0.672190022783139 10.483464566929129
4.15 0.6754627884944406 11.569028871391078
4.25 0.6985531868261879 12.746456692913382
4.3500000000000005 0.7244793157366354 14.025721784776897
4.45 0.7238177466336602 15.363254593175856
4.55 0.7230572764852836 16.760104986876637
4.65 0.748748986189755 18.270866141732288
4.75 0.7499678971032698 19.8498687664042
4.8500000000000005 0.7643213814595844 21.52755905511811
4.95 0.7950517987714498 23.345406824146988
5.050000000000001 0.7850532967832823 25.213648293963253
5.15 0.8076755523218591 27.212598425196852
5.25 0.8229186163548501 29.32913385826773
5.3500000000000005 0.8099356352518696 31.492388451443578
5.45 0.808138049093658 33.73228346456693
5.550000000000001 0.8130655143018167 36.0692913385827
5.65 0.808153612625442 38.47664041994752
5.75 0.7995155418503269 40.9433070866142
5.8500000000000005 0.8149900678561126 43.545931758530195
5.95 0.8380386957951456 46.31443569553808
6.050000000000001 0.8494482554000584 49.21574803149609
6.15 0.8512008462818053 52.21994750656169
6.25 0.883657875427427 55.44094488188976
6.3500000000000005 0.8552087773478156 58.658792650918635
6.45 0.8706796571819286 62.03884514435696
6.550000000000001 0.882716353780755 65.57270341207347
6.65 0.8972025730261696 69.27506561679789
6.75 0.898102507416251 73.09343832020994
6.8500000000000005 0.9206274345743984 77.12440944881888
6.95 0.9161043415139809 81.2535433070866
7.050000000000001 0.9201807233189592 85.52125984251971
7.15 0.9391878456047549 90.00157480314958
7.25 0.9510240755693858 94.66614173228348
7.3500000000000005 0.9560414259310142 99.485564304462
7.45 0.9697732523585699 104.5081364829397
7.550000000000001 0.9669528189224772 109.65144356955382
7.65 0.9673118748086871 114.93385826771656
7.75 0.9834402284044867 120.44566929133859
7.8500000000000005 0.982462318059423 126.09501312335952
7.95 0.9807770627521761 131.8792650918634
8.05 0.974444491949219 137.77165354330714
8.15 1.0068301942383824 144.0120734908137
8.25 1.0062916208558281 150.40314960629925
8.35 1.0334067125338795 157.1265091863517
8.450000000000001 1.0387159699830888 164.04724409448815
8.55 1.0336454658725436 171.0981627296588
8.65 1.0389811443404262 178.35223097112856
8.75 1.0422612896955377 185.79842519685036
8.85 1.0425430056466427 193.4178477690288
8.950000000000001 1.0436756388759614 201.21889763779524
9.05 1.047388709856323 209.2236220472442
9.15 1.0553945175950625 217.46876640419944
9.25 1.0597210403063613 225.92965879265094
9.35 1.051524435709165 234.5076115485565
9.450000000000001 1.0574833100214565 243.31968503937006
9.55 1.0640119093894638 252.37480314960627
9.65 1.0386309288223072 261.39999999999986
9.75 1.0614038479100125 270.8152230971128
9.850000000000001 1.0794477080709628 280.58792650918633
9.950000000000001 1.0655304820162723 290.43149606299215
10.05 1.0770700512463052 300.5826771653542
10.15 1.0496721376105347 310.67349081364824
10.25 1.065005151753033 321.11443569553813
10.350000000000001 1.0693645531024512 331.8036745406824
10.450000000000001 1.0691386217265442 342.69816272965886
10.55 1.0664546333003708 353.77427821522303
10.65 1.0572346934082515 364.96377952755904
10.75 1.0589785537309888 376.3832020997375
10.850000000000001 1.054601063611529 387.9679790026247
10.950000000000001 1.0522235735129006 399.7406824146981
11.05 1.070399440357157 411.93648293963264
11.15 1.057258634098929 424.2015748031498
11.25 1.0735722517107606 436.8803149606298
11.350000000000001 1.065131367850541 449.6839895013122
11.450000000000001 1.0658313114577969 462.72283464566937
11.55 1.0722512041573407 476.07034120734914
11.65 1.0763464584534472 489.7018372703411
11.75 1.0697572224684984 503.48346456692906
11.850000000000001 1.069085168693779 517.4918635170606
11.950000000000001 1.0814432799126188 531.9023622047245
12.05 1.0713559066691036 546.4183727034123
12.15 1.0707129243269438 561.1674540682415
12.25 1.0826940207582025 576.3280839895012
12.350000000000001 1.0711698348334435 591.5732283464565
12.450000000000001 1.0825217662074478 607.2304461942256
12.55 1.0852694856883407 623.1805774278214
12.65 1.095037260550496 639.5317585301839
12.75 1.0844680993624882 655.9821522309711
12.850000000000001 1.0899020505780164 672.7753280839889
